"CRN","AXLE_CNT","CARGO_BD_TYPE","CARRIER_ADDR_1","CARRIER_ADDR_2","CARRIER_ADDR_CITY","CARRIER_ADDR_STATE","CARRIER_ADDR_ZIP","CARRIER_NM","CARRIER_TEL","GVWR","HAZMAT_CD1","HAZMAT_CD2","HAZMAT_CD3","HAZMAT_CD4","HAZMAT_IND","HAZMAT_REL_IND1","HAZMAT_REL_IND2","HAZMAT_REL_IND3","HAZMAT_REL_IND4","ICC_NUM","OSIZE_LOAD_IND","PUC_NUM","UNIT_NUM","USDOT_NUM","VEH_CONFIG_CD"
2015126015,"03","4","648 CHESTNUT HILL RD","","MIDDLEBURG","PA","17842","RICHARD HEINTZELMAN","5705244962","023900","","","","","N","","","","","","N","","2","02113010","09"
2015047904,"04","2","333235 PLANK LINE","","MOUNT ELGIN","ON","N0J1N0","PROUSE TRANSPORT","5195390696","069360","","","","","N","","","","","","N","","2","00462390","04"
2015086166,"99","9","4338 ELLWOOD RD","","NEW CASTLE","PA","16101","WESTPAW FENCING","9999999999","011400","","","","","N","","","","","","U","","2","","05"
2015051285,"04","4","212 W CHERRY ST","","MOUNT CARMEL","PA","17851","MICHAEL GUARNA INC","5706483075","073280","","","","","N","","","","","","N","","1","02298903","04"
2015048229,"05","9","PO BOX 938","","GREENVILLE","TN","37744","LANDAIR TRANSPORT INC","8885263247","080000","","","","","N","","","","","","N","","1","00241411","06"
2015041481,"05","1","14507 FRONTIER RD","","OMAHA","NE","68138-3808","WERNER ENTERPRISES INC","8002282240","080000","","","","","N","","","","","","N","","2","00053467","08"
2015031173,"04","2","813 NORTH OCTORARA TRAI","","PARKSBURG","PA","19365","BRT","6108579216","080000","3","","","","Y","1","","","","","N","","2","00248932","08"
2015000817,"05","2","463 OLD READING PIKE","PO BOX 3156","STOWE","PA","19464","GOODMAN TANK LINES INC.","6109709250","080000","3","","","","Y","1","","","","","N","","1","00761708","08"
2015068083,"03","1","630 HIGHLAND MEADOWS ST","","DAVENPORT","FL","33837","A&S LOGISTICS","9738305763","080000","","","","","N","","","","","","N","","2","02484326","08"
2016006645,"05","1","225 W. COURTLAND ST. PO","","MORTON","IL","61550","RISINGER BROS. TRANSFER","8602567829","080000","","","","","N","","","","","","N","","3","00244981","08"
2015111078,"02","4","2052 LUCON ROAD","","SKIPPACK","PA","19474","READING SITE CONTRACTORS","6107050500","","","","","","N","","","","","","N","","2","00275625","03"
2015067377,"05","1","5631 SOUTHERN OAKS","","SAN ANTONIO","TX","78261","POWER HOUSE LOGISTICS","2103232433","008000","","","","","N","","","","","","N","","1","02635702","08"
2015062579,"99","8","110 N LIME ST","","LANCASTER","PA","17602","YWCA OF LANCASTER","9999999999","999999","","","","","","","","","","","U","","2","","10"
2015039010,"02","8","3742 W. 26TH STREET","","ERIE","PA","16506","FIRST STUDENT INC","8148381602","","","","","","N","","","","","","N","","2","00354406","11"
2015040098,"05","9","923 E CHENEY ST","","BAINBRIDGE","GA","39817","G HIT TRANSPORT LLC","2292542716","080000","","","","","N","","","","","","N","","1","02326604","08"
2015024288,"99","8","553 BRONSON ROAD","","TROY","PA","16947","KENKINS","5705290072","","","","","","N","","","","","","N","","2","","11"
2015057384,"01","8","345 6TH AVE","","PITTSBURGH","PA","15222","PORT AUTHORITY ALLEGHENY COUNTY","4124422000","039500","","","","","N","","","","","","N","A-00976060","2","","11"
2015079223,"06","2","18375 E 345 S","","GRAMMER","IN","47236","SEYMORE TRANSPORT INC","8125795655","080000","2","","","","Y","1","","","","","N","","2","00184668","06"
2015058548,"04","1","7135 CENTENNIAL PLACE","","NASHVILLE","TN","37209","WESTERN EXPRESS INC","3343665665","080000","","","","","N","","","","","","N","","1","00511412","08"
2015051632,"03","4","2930 FELTON RD","","NORRISTOWN","PA","19401","DAVID ERB CONTRACTORS INC","6102756280","073280","","","","","N","","","","","","N","","1","00471554","04"
2015033826,"03","1","4163 S RIVER SCHOOL RD","","WADE","NC","28395","RJ MOBILE HOME TRANSIT","9106244353","022000","","","","","N","","","","","","Y","","1","01109082","06"
2015119902,"99","9","1138 STATE ROUTE 502 SP","","MOSCOW","PA","18444","TREESMITHS INC","5704667678","033000","","","","","N","","","","","999999999","N","","2","99999999","09"
2015090084,"05","1","2055 W ARMY TRAIL RD.,","","ADDISON","IL","60101","UNITED STATES PARCEL SERVICE INC","4848803726","080000","","","","","N","","","","","000261161","N","","2","00021800","06"
2015078094,"05","1","12 GOTWALS LN","","OLEY","PA","19547","GEORGE HUTT","6109876284","080000","","","","","N","","","","","","N","","2","00085484","08"
2015026778,"04","3","503 BECKER AVENUE","","WILMINGTON","DE","19804-2103","CAR MOVER EXPRESS LLC","3025431758","025000","","","","","N","","","","","","N","","1","02427185","06"
2015068242,"05","1","941 DANA DRIVE","","HARRISBURG","PA","17112","PEPSI BEVERAGE COMPANY","7175613500","054000","","","","","N","","","","","","N","","1","00692947","08"
2015068953,"05","3","6961 S. VINE ST APT 202","","INDIAN HEAD PARK","IL","60525","LIV ENTERPRISES INC","6307555420","080000","","","","","N","","","","","","N","","1","02484278","06"
2015132432,"02","7","530 S MEMORIAL HWY","","SHAVERTOWN","PA","18708","DALLAS AREA MUNICIPAL AUTHORITY","5706961133","079220","","","","","N","","","","","","N","","1","","04"
2015099684,"05","3","PO BOX 889","","REDMOND","OR","97756","CENTRAL OREGEON TRUCKING CO","8003940222","080000","","","","","N","","","","","","N","","1","00285565","08"
2015094804,"02","1","400 MULBERRY ST","","YORK","PA","17403","SHELLY LEASING INC","7178485015","","","","","","N","","","","","","N","","2","00898834","08"
2015105402,"05","1","60 BELFORD BLVRD","","MILTON","PA","17847","WATSONTOWN TRUCKING","5704869357","080000","","","","","N","","","","","","N","","1","00010715","08"
2015105402,"05","4","325 EAST SOUTH STREET","","MAHANOY","PA","17948","JOHNS TRANSPORT","5703919811","080000","","","","","N","","","","","","N","","2","01748372","08"
2015011832,"02","9","4000 CLINE AVENUE","EAST CHICAGO, IN 46312","EAST CHICAGO","IN","46312","PENSKE TRUCK LEASING CO L P","2193911030","","","","","","N","","","","","","U","","2","00327574","06"
2015099986,"03","1","5624 HWY 412","","COLCORD","OK","74338","HURRICAINE EXPRESS","8005418605","074000","","","","","N","","","","","","N","","2","00496472","08"
2015070755,"05","1","2162","","MALLARD LN","IL","60133","HJ LOGISTICS CORP","6305048584","080000","","","","","N","","","","","","N","","1","02165798","06"
2015092387,"08","3","333 N SAM HOUSTON HWY E","","HOUSTON","TX","77060","RODAN TRANSPORT USA LTD","5704942600","080000","","","","","N","","","","","","N","","2","01786905","06"
2015039197,"05","1","4701 W 2100 S.","","WEST VALLEY","UT","84120","CR ENGLAND INC","8008971801","080000","","","","","N","","","","","","N","","1","00028406","08"
2015107914,"05","1","2306 NORTH 35TH STREET","","FORT SMITH","AR","72904","PERAZA TRUCKING","4792188753","080000","","","","","N","","","","","","N","","1","02521459","08"
2015036220,"02","1","77 MEAD AVE","","MEADVILLE","PA","16335","HAGAN BUSINESS MACHINES","8147244611","011000","","","","","N","","","","","","N","","1","00000009","03"
2015055752,"06","1","PO BOX 938","","GREENVILLE","TN","37743","LANDAIR TRANSPORT","4237831300","080000","","","","","N","","","","","","N","","2","00241411","08"
2015116456,"02","1","3 NASHUA COURT, SUITE C","","BALTIMORE","MD","21221","AVENA CONTRACTING","4106826111","012000","","","","","N","","","","","","N","","2","01305791","09"
2015116456,"02","1","7336 WEST 15TH AVENUE","","GARY","IN","46406","RYDER TRUCK  RENTAL INC","2198860086","033000","","","","","N","","","","","","N","","3","00616138","05"
2015116456,"03","1","470 WEST CROSSROADS PAR","","BOLINGBROOK","IL","604403552","CRANE CARTAGE LLC","7179004247","080000","","","","","N","","","","","","N","","1","01873432","08"
2015070722,"05","1","12225 STEPHENS RD","","WARREN","MI","48089","CENTRAL TRANSPORT LLC","5869397000","042000","","","","","N","","","","","","N","","1","00661173","08"
2015019091,"02","1","25 SADDLE RIVER AVE","","HACKENSACK","NJ","07606","SPRINGTIME TRANSPORT","8002557828","014500","","","","","N","","","","","","N","","2","00010852","09"
2015019091,"05","0","1604 WEST MAIN STREET","","RADFORD","VA","24141","DAVID SMITH TRUCKING","5406394110","080000","","","","","N","","","","","","N","","1","01434048","07"
2015119421,"05","1","4452 PASEO BLVD","","KANSAS CITY","MO","64110","AHA","8162558134","080000","","","","","N","","","","","","N","","1","02340582","08"
2015110499,"05","1","P.O. BOX 15070","","LITTLE ROCK","AR","72231","MAIL CONTRACTORS OF AMERICA","5019456913","060000","","","","","N","","","","","","N","","2","00448797","08"
2015090295,"03","4","2108 JERRY'S RD","","STREET","MD","211541937","LG ALMONY AND SONS","4106925521","040000","","","","","N","","","","","000271887","N","","2","00222730","06"
2015119257,"02","4","2235 DEKALB PIKE","","NORRISTOWN","PA","19401","PUGLIESE BROTHERS INC.","6106362897","033000","","","","","N","","","","","","N","","1","02793968","03"
2015129620,"05","1","3200 RUE DE L'ETCHEMIN","","QUEBEC","QC","G6W7X6","V.T.L. EXPRESS INC","4188093996","080000","","","","","N","","","","","","N","","3","00608982","08"
2015012109,"05","1","1140 MORRAINE DRIVE","","WOODSTOCK","IL","60098","J SKUTNIK COMPANY INC","2244077500","080000","","","","","N","","","","","","N","","2","01328961","08"
2015054853,"05","1","382 INDIANTOWN RD","","EPHRATA","PA","17522","NOLTZ BOYS","7177338677","080000","","","","","N","","","","","","N","","1","02429909","08"
2015033610,"99","9","6800 PORT RD","","GROVEPORT","OH","43125","FAF INCORPERATED","8003470071","","","","","","","","","","","","N","","2","00720630","08"
2015126012,"05","1","9657 N RTE 220 HWY","","JERSEY SHORE","PA","17740","LUCAS TRUCKING CORP","5703982620","073280","","","","","N","","","","","","N","","1","00045937","08"
2015032523,"05","1","2687 US HIGHWAY 130","","CRANBURY","NJ","08512-5421","CHIP TRUCKING INC","6096552229","080000","","","","","N","","","","","","N","","1","00267857","08"
2015032523,"05","1","500 CHESTNUT STREET","","HAMBURG","PA","19526","NEW ERA LOGISTICS","8002535242","080000","","","","","N","","","","","","N","","2","01248978","08"
2015093460,"05","7","1299 HARRISBURG PK.","","LANCASTER","PA","17604","LANCASTER COUNTY SOLID WASTE MGT","7173979968","080000","","","","","N","","","","","","N","","2","","09"
2015090661,"03","8","1030 ANDREWS DRIVE","","WEST CHESTER","PA","19380","GEORGE KRAPF JR AND SONS, INC","6105942664","","","","","","N","","","","","","N","","3","00256859","11"
2015065380,"05","1","12 GOTWALS LANE","PO BOX 56","OLEY","PA","19547","GEORGE HUTT INC","6109874620","073280","","","","","N","","","","","000096448","N","","2","00085484","08"
2015075085,"03","0","148 SCOTTISH AVE","","SIMPONVILLE","SC","29680","RODRIGUEZ TRANSPORT","6109696752","008000","","","","","N","","","","","032188223","N","","2","00999174","08"
2015030951,"02","4","42 FLORENCE DR","","RICHBORO","PA","18954","JADCO INDUSTRIES","2155980600","000000","","","","","N","","","","","","N","","1","00878943","03"
2015117434,"05","1","5449 BISHOP RD.","","GENEVA","OH","44041","NEIGHBORHOOD LOGISTICS CO. INC.","4406459490","080000","","","","","N","","","","","","N","","2","00582275","08"
2016001559,"08","9","110 LOU ROSE LANE","","MONCKS CORNER","SC","29461","COASTAL MOBILE HOME MOVERS","8435094479","050000","","","","","N","","","","","","Y","","1","02779045","08"
2015007261,"05","1","4080 JENKINS RD","","CHATTANOOGA","TN","37421","U.S. XPRESS LEASING","8002516291","","","","","","N","","","","","","N","","1","03030204","08"
2015050615,"99","1","UNK","UNK","UNK","ZZ","99999","UNK","9999999999","999999","","","","","N","","","","","","U","","2","99999999","08"
2015046770,"99","1","4646 CLEARSHADE DRIVE","","WINDBER","PA","15963","SYNERGISTIKS","8145096027","080000","","","","","N","","","","","","N","","1","00000999","08"
2015040080,"05","1","502 NORTH BALTIMORE AVE","","MOUNT HOLLY SPRINGS","PA","17065","G L DAY TRANSPORTATION SERVICE","7174863451","032000","","","","","N","","","","","000275069","N","","1","00318756","08"
2015116701,"02","8","345 6TH AVE 3RD FLOOR","","PITTSBURGH","PA","152222527","PORT AUTHORITY OF ALLEGHENY COUN","4124422000","","","","","","N","","","","","","N","A-00976060","2","","11"
2015040442,"03","0","208 HERITAGE PKWY","","ROMEOVILLE","FL","60466","SDE TRANSPORT INC","7735924830","080000","","","","","N","","","","","","N","","3","02522166","08"
2015072950,"99","9","2044 BOAS STREET","","HARRISBURG","PA","17103","CHINAULT CARRIERS INC","7179910873","080000","","","","","","","","","","","N","","2","00523195","08"
2015017460,"99","4","626 STATE ST","","ERIE","PA","16501","CITY OF ERIE","9999999999","035350","","","","","","","","","","","U","","1","","05"
2015128337,"02","9","3147 W 169TH PL","","HAMMOND","IN","46323","UNITED PARCEL SERVICE INC","7175807239","080000","","","","","N","","","","","","N","","1","00021800","06"
2015117394,"99","8","2363 MOUNTAIN ROAD","","HAMBURG","PA","19526","BLUE MOUNTAIN ACADEMY","4846627000","000000","","","","","N","","","","","","N","","1","00250511","11"
2015090219,"05","1","1519 COMMERCE AVE","","CARLISLE","PA","17015","GET INC","7177292022","080000","","","","","N","","","","","","N","","1","02020562","08"
2015132911,"04","4","6523 ADMIRAL PEARY HWY","","LORETTO","PA","15940","RNR TRUCKING INC","8142442169","073280","","","","","N","","","","","","N","A-00122036","1","01093944","04"
2015050075,"05","1","31545 COUNTY RD 437","","SORRENTO","FL","32776","PENINSULA LOGISTICS","4072521694","080000","","","","","N","","","","","","N","","2","01312835","08"
2015004214,"05","1","5320 W PLATTNER DR","","ALSIP","NY","60806","SOUTHERN REFRIGERATED TRANSPORT","6268568686","080000","","","","","N","","","","","","N","","1","00276010","08"
2015025252,"03","1","3938 S MAIN RD","","VINELAND","NJ","08360","RIGGINS INC","6093814017","080000","3","","","","Y","1","","","","","N","","2","00017279","06"
2015036151,"03","1","4545 INSTAR PL","","EL MONTE","CA","81732","ALPHA J EXPRESS INC","6268234936","080000","","","","","N","","","","","","N","","1","02353719","08"
2015024414,"99","1","2211 OLD EARHART ROAD S","","ANN ARBOR","MI","48105","CON-WAY TRUCKING","7349946600","","","","","","","","","","","","U","","1","99999999","08"
2015069318,"03","1","423 BEECHWOOD AVE","","LEBANON","PA","17042","RUPERTO HERNANDEZ-VELEZ","7172696142","080000","","","","","N","","","","","","N","","2","02128451","08"
2015068788,"03","1","1114 69TH ST","","DARIEN","IL","60561","ROAD CARRIERS INC","6303523684","080000","","","","","N","","","","","","N","","1","02085921","08"
2015044254,"05","1","60 BELFORD BOULEVARD","","MILTON","PA","17847","WATSONTOWN TRUCKING CO","8003440373","080000","","","","","N","","","","","000133367","N","A-0085046","1","","08"
2015026714,"02","8","1210 SPRINGHOUSE ROAD","","ALLENTOWN","PA","18104","PARKLAND SCHOOL DISTRICT","6103515790","300000","","","","","N","","","","","","N","","3","","11"
2015070045,"05","1","637 FREDRICK ST","","HANOVER","PA","17331","NEW ERA TRANSPORT","7178817078","080000","","","","","N","","","","","","N","","1","02299377","08"
2015037848,"03","9","4701 W 2100 S","","WEST VALLEY CITY","UT","84120","CR ENGLAND","9999999999","080000","","","","","N","","","","","","N","","2","00028406","08"
2015109064,"99","1","20000 E COUNRTY CLUB DR","","AVENTURA","FL","33180","NATIONAL EAGLE TRANSPORTATION","7867129456","080000","","","","","N","","","","","","N","","1","02573425","08"
2015056376,"04","4","2981 ELIZABETHTOWN ROAD","SUITE 100","HERSHEY","PA","17033","PARMER METERED CONCRETE, INC","7175333344","073280","","","","","","","","","","","N","","1","02110143","09"
2015114211,"03","9","3147 WEST 169TH PLACE","","HAMMOND","IN","46323","UNITED PARCES SERVICES","2158307900","026000","","","","","N","","","","","","N","","3","00021800","06"
2015012278,"99","9","207 FIFTH AVE,PO BOX 55","","HASTINGS","PA","16646","BORO OF HASTINGS","9999999999","017500","","","","","N","","","","","","N","","1","","99"
2015074660,"05","1","GOOSE HILL RD BOX 259","","JEFFERSON","ME","04348","UNIVERSITY CORPORATION","6144921144","080000","","","","","N","","","","","","N","","1","00200236","08"
2015020929,"05","1","7 NANCY COURT SUITE 5A","","WAPPINGERS FALLS","NY","12590","JET CARGO INC","8458493847","080000","","","","","N","","","","","","N","","2","02127897","08"
2016003147,"02","1","PO BOX 791  667187","","READING","PA","19603","PENSKE LEASING AND RENTAL CO.","6103207103","","","","","","N","","","","","","N","A-0011831","2","01345158","03"
2015129434,"99","1","UNKNOWN","","UNKNOWN","ZZ","99999","UNKNOWN","9999999999","","","","","","N","","","","","","N","","1","09999999","08"
2015016148,"05","1","167 ALLENBILL DRIVE","","JOHNSTOWN","PA","15904","NEW BERN TRANSPORT","8144181520","080000","","","","","N","","","","","","N","","2","00692947","08"
2015046883,"05","1","117 MAIN STREET","","PAXINOS","PA","17860","DURDACH BROTHERS INC.","5706485706","080000","","","","","N","","","","","","N","","2","02142997","08"
2015121648,"05","3","225 SANDY CREEK RD","","VERONA","PA","15147","PVO","4127937347","080000","","","","","N","","","","","","N","","1","01148672","08"
2015011355,"04","2","554 EAGLE VALLEY RD","","BEECH CREEK","PA","16822","ULTRA TRUCKING","5709070140","073280","","","","","N","","","","","000695019","N","A-8915088","1","01959048","04"
2015012611,"03","2","419 W HIGH ST","","ELIZABETHTOWN","PA","17022","WHITE OAK MILLS","7173671525","080000","","","","","N","","","","","","N","","1","00017450","08"
2015058823,"02","9","179 MOUNTAIN RD","","TAMAQUA","PA","18252","NIGHT TRAIN TRANSPORT","5705166513","012000","","","","","N","","","","","000894137","N","","1","00255703","08"
2015027033,"05","1","595978 S VALLEY PIKE","","MT CRAWFORD","PA","22841","BEAM BROTHERS TRUCKING INC","5404348545","054999","","","","","N","","","","","","N","","2","00390745","08"
2015085980,"03","1","135 RIVERVIEW DRIVE","","RICHLAND","PA","39218","KLLM TRANSPORT SERVICE LLC","6019325616","080000","","","","","N","","","","","","N","","2","00154237","08"
2015032027,"99","9","4045 NEWBURG RD","","EASTON","PA","18045","FASTLANE TOWING AND TRANSPORT IN","6103658200","025500","","","","","N","","","","","","N","","2","00865465","09"
2015125168,"99","1","2150 SCHUETZ RD","STE 210","ST LOUIS","MO","63146","HOGAN TRUCK LEASING","9999999999","","","","","","N","","","","","","N","","1","","08"
2015081742,"04","4","105 COUNTRY CLUB LN","","WILLIAMSPORT","PA","17702","JAMES W WACKER LLC","5707453674","073280","","","","","N","","","","","","N","","2","02123875","04"
2016002662,"99","1","1717 BUSSE ROAD","","ELK GROVE VILLAGE","IL","60007","CEVA GROUND US LP","3026898983","080000","","","","","N","","","","","","N","","3","01183746","06"
2015038265,"03","3","7135 CENTENIAL PL","","NASHVILLE","TN","37209","NEW HORIZONS","2409797070","999999","","","","","N","","","","","000000002","N","","1","00511412","08"
2015067189,"03","1","1535 NEW HOPE CHURCH RD","","TUNNEL HILL","GA","30755","US EXPRESS","9737811200","080000","","","","","N","","","","","","N","","2","00303024","08"
2015078553,"05","3","9251 WEST MAIN RD","","HARBORCREEK","PA","16421","BARNHART TRANSPORTATION","8143475254","080000","","","","","N","","","","","000494758","Y","","2","01259891","08"
2015087165,"05","1","2900 WOODBRIDGE AVE","","EDISON","NJ","08837","RPM COURIER","7325896800","030000","","","","","N","","","","","","N","","1","00383129","08"
2015087165,"05","1","PO BOX 1158","","FOSTORIA","OH","44830","RHC LOGISTICS","4194359335","040000","","","","","N","","","","","","N","","2","00098404","08"
2015013571,"06","3","9684 LA HIGHWAY 699","","MAURICE","LA","70555","OUTLAW TRUCKING","3372881772","080000","","","","","N","","","","","","N","","2","02314058","08"
2015068236,"04","2","520 PRIDGEN RD","","SNOW HILL","NC","28580-7031","FRESH KEEPERS COOPERATIVE INC","2527473284","054000","","","","","N","","","","","","N","","1","02492003","09"
2015010664,"05","1","715 WEST 172ND ST., BOX","","SOUTH HOLLAND","IL","60473","EAGLE EXPRESS LINES INC.","4846512028","026000","","","","","N","","","","","","N","","2","00649914","08"
2015050251,"16","1","34200 MOUND RD","","STERLING HEIGHTS","MI","48310","P.A.M TRANSPORT INC","4793619111","999999","","","","","N","","","","","","N","","2","00179752","08"
2015035819,"99","8","200 HAHN RD","","PITTSBURGH","PA","15209","FIRST STUDENT","9999999999","999999","","","","","N","","","","","","N","","1","","10"
2015091616,"99","9","7306 N BAKER RD","","FREEMONT","IN","45737","FED EX FREIGHT","9999999999","999999","","","","","N","","","","","","N","","2","","99"
2015091616,"99","1","119 MOONACHIE AVE","","MOONACHIE","NJ","07074","RYDER TRUCK RENTAL","9999999999","999999","","","","","N","","","","","","N","","1","","05"
2015122733,"02","8","395 EAST PIKE RD","","INDIANA","PA","15701","KRISE BUS SERVICE INC","7243493944","028800","","","","","N","","","","","","N","","2","00818076","11"
2015094580,"99","1","2920 CLAY PIKE","","IRWIN","PA","15642","SHUSTERS BUILDING COMPONENTS","9999999999","026000","","","","","N","","","","","","N","","1","","05"
2015012821,"03","9","41 DEYSHER RD","","FLEETWOOD","PA","19522","ROCKLAND TOWNSHIP","6106826311","037000","","","","","N","","","","","","N","","2","","09"
2015041340,"05","3","131 JOE HARVEY ST","PO BOX 542","LAVONIA","GA","305531276","MOTION HOLDING LLC","7063565379","080000","","","","","N","","","","","","N","","1","00864831","08"
